EEC_MEASURE;SEX;AGE;EMPFORM;EMPSTA;PCS;EDUC;IMMI;WKTIME;ACTIVITY;UNDEREMP;UNEMPDUR;COMPOHALO;ANCSORFI2;UNIT_MULT;OBS_STATUS;CONF_STATUS;FREQ;DECIMALS;TIME_PERIOD;OBS_VALUE
PT_UNDEREMP_IN_EMP;_T;_T;_T;_T;65;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;1.4
PT_WKTIME_IN_EMP_BY_AGE;F;Y15T24;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;46.9
PT_EDUC_EMPSTA_IN_POP_BY_AGE;M;Y65T89;_T;3;_T;4T5;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;6.6
PT_EDUC_EMPSTA_IN_POP_BY_AGE;M;Y25T49;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;86.5
PT_EDUC_EMPSTA_IN_POP_BY_AGE;F;Y25T49;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;15.5
PT_EDUC_EMPSTA_IN_POP_BY_AGE;F;Y50T64;_T;_T;_T;0T2;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;22.7
PT_EDUC_EMPSTA_IN_POP_BY_AGE;M;Y15T24;_T;_T;_T;0T2;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;42.6
UNDEREMP;_T;_T;_T;_T;48;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;2.8
P_COMPO_UNDEREMP;_T;Y_GE65;_T;_T;_T;_T;_T;_T;_T;1;_T;_T;_T;3;A;F;A;;2023;7.4
PT_EDUC_EMPSTA_IN_POP_BY_AGE;F;Y15T24;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;100
PT_WKTIME_IN_EMP_BY_PCS;M;Y_GE15;_T;1;65;_T;_T;FT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;84
PT_EDUC_EMPSTA_IN_POP_BY_AGE;F;Y50T64;_T;3;_T;0T2;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;11.2
PT_WKTIME_IN_EMP_BY_PCS;M;Y_GE15;_T;1;_X;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;55.4
EMP;_T;Y_GE15;_T;1;_T;_T;_T;FT;J58T60;_T;_T;_T;_T;3;A;F;A;;2023;240.9
PT_WKTIME_IN_EMP_BY_PCS;F;Y_GE15;_T;1;67;_T;_T;FT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;27.6
EMP;M;Y_GE15;_T;1;_T;_T;_T;FT;GTI;_T;_T;_T;_T;3;A;F;A;;2023;3307.7
PT_WKTIME_IN_EMP_BY_PCS;M;Y_GE15;_T;1;34;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;43.5
EMP;_T;Y_GE15;_T;1;_T;_T;_T;FT;C10T12;_T;_T;_T;_T;3;A;F;A;;2023;569.7
EMP;F;Y_GE15;_T;1;_T;_T;_T;PT;M73T75;_T;_T;_T;_T;3;A;F;A;;2023;47.3
EMP;_T;Y_GE15;_T;1;_T;_T;_T;FT;C20;_T;_T;_T;_T;3;A;F;A;;2023;150.9
EMP;_T;Y_GE15;_T;1;_T;_T;_T;FT;C21;_T;_T;_T;_T;3;A;F;A;;2023;88.2
EMP;F;Y_GE15;_T;1;_T;_T;_T;FT;F;_T;_T;_T;_T;3;A;F;A;;2023;191.3
PT_EDUC_IN_POP;_T;Y65T89;_T;_T;_T;6T8;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;12.6
POP;F;Y35T39;_T;_T;_T;3A;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;317.6
POP;_T;Y15T89;_T;_T;_T;0T2;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;14239.5
POP;F;Y15T24;_T;_T;_T;6T8;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;536.2
POP;_T;Y40T44;_T;_T;_T;0T2;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;564.9
PT_EMPSTA_IN_POP;M;Y19;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;4.9
POP;F;Y35T39;_T;_T;_T;6T8;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;788.2
POP;M;Y55T59;_T;_T;_T;4T5;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;241.7
PT_EDUC_IN_POP;_T;Y25T49;_T;_T;_T;3A;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;17
POP;_T;Y50T54;_T;_T;_T;6T8;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;1064.4
PT_EDUC_IN_POP;_T;Y85T89;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;100
PT_EDUC_IN_POP;F;Y65T89;_T;_T;_T;3_X_353;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;12.6
POP;F;Y25T49;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;591.2
PT_EDUC_IN_POP;F;Y15T89;_T;_T;_T;3A;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;17.7
PT_EDUC_IN_POP;M;Y30T34;_T;_T;_T;4T5;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;12.4
POP;F;Y15T24;_T;3;_T;4T5;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;41.3
PT_EDUC_IN_POP;M;Y25T29;_T;_T;_T;6T8;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;36.7
PT_EDUC_IN_POP;M;Y25T49;_T;_T;_T;0T2;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;13.3
POP;_T;Y15T89;_T;1;_T;6T8;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;8893.2
PT_EDUC_IN_POP;M;Y50T54;_T;_T;_T;3_X_353;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;15.2
POP;F;Y50T64;_T;_T;_T;3A;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;1800.8
EMP;_T;Y_GE15;_T;1;67;_T;_T;FT;_T;_T;_T;_T;_T;3;A;F;A;;2023;676.9
PT_WKTIME_IN_EMP_BY_PCS;_T;Y_GE15;_T;1;_T;_T;_T;PT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;17.4
EMP;F;Y_GE15;_T;1;4_NP;_T;_T;PT;_T;_T;_T;_T;_T;3;A;F;A;;2023;1
PT_WKTIME_IN_EMP_BY_PCS;F;Y_GE15;_T;1;35;_T;_T;PT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;16.4
PT_WKTIME_IN_EMP_BY_PCS;_T;Y_GE15;_T;1;43;_T;_T;FT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;76.7
EMP;F;Y_GE15;_T;1;10;_T;_T;PT;_T;_T;_T;_T;_T;3;A;F;A;;2023;20.9
UNDEREMP;F;_T;_T;_T;48;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;0.4
PT_UNDEREMP_IN_EMP;_T;_T;_T;_T;42;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;8.4
PT_EDUC_IN_POP;_T;Y40T44;_T;_T;_T;3A;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;18.4
EMP;_T;Y_GE15;_T;1;_T;_T;_T;FT;_T;_T;_T;_T;_T;3;A;F;A;;2023;23609.7
PT_WKTIME_IN_EMP_BY_ACTIVITY;F;Y_GE15;_T;1;_T;_T;_T;_T;J61;_T;_T;_T;_T;-2;A;F;A;;2023;30.2
PT_WKTIME_IN_EMP_BY_ACTIVITY;F;Y_GE15;_T;1;_T;_T;_T;PT;J;_T;_T;_T;_T;-2;A;F;A;;2023;5
PT_WKTIME_IN_EMP_BY_ACTIVITY;_T;Y_GE15;_T;1;_T;_T;_T;FT;E;_T;_T;_T;_T;-2;A;F;A;;2023;92.1
PT_EDUC_IN_POP;M;Y50T64;_T;_T;_T;3A;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;34.7
POP;_T;Y15T89;_T;1;_T;4T5;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;4377
PT_WKTIME_IN_EMP_BY_ACTIVITY;M;Y_GE15;_T;1;_T;_T;_T;FT;T;_T;_T;_T;_T;-2;A;F;A;;2023;3.9
PT_EMPSTA_IN_POP;M;Y20;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;53.4
POP;_T;Y50T54;_T;_T;_T;4T5;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;671.5
EMP;F;Y_GE15;_T;1;_T;_T;_T;FT;C27;_T;_T;_T;_T;3;A;F;A;;2023;34.3
PT_WKTIME_IN_EMP_BY_ACTIVITY;_T;Y_GE15;_T;1;_T;_T;_T;PT;F;_T;_T;_T;_T;-2;A;F;A;;2023;5.8
PT_WKTIME_IN_EMP_BY_ACTIVITY;_T;Y_GE15;_T;1;_T;_T;_T;FT;L;_T;_T;_T;_T;-2;A;F;A;;2023;86.1
PT_WKTIME_IN_EMP_BY_ACTIVITY;M;Y_GE15;_T;1;_T;_T;_T;FT;C28;_T;_T;_T;_T;-2;A;F;A;;2023;76.3
PT_WKTIME_IN_EMP_BY_ACTIVITY;_T;Y_GE15;_T;1;_T;_T;_T;PT;N;_T;_T;_T;_T;-2;A;F;A;;2023;25.6
PT_WKTIME_IN_EMP_BY_ACTIVITY;M;Y_GE15;_T;1;_T;_T;_T;_T;C19;_T;_T;_T;_T;-2;A;F;A;;2023;70.9
PT_WKTIME_IN_EMP_BY_ACTIVITY;F;Y_GE15;_T;1;_T;_T;_T;PT;O;_T;_T;_T;_T;-2;A;F;A;;2023;12.4
PT_WKTIME_IN_EMP_BY_ACTIVITY;M;Y_GE15;_T;1;_T;_T;_T;FT;M_N;_T;_T;_T;_T;-2;A;F;A;;2023;45.5
PT_WKTIME_IN_EMP_BY_ACTIVITY;_T;Y_GE15;_T;1;_T;_T;_T;FT;F;_T;_T;_T;_T;-2;A;F;A;;2023;94.2
PT_WKTIME_IN_EMP_BY_ACTIVITY;_T;Y_GE15;_T;1;_T;_T;_T;FT;Q87_88;_T;_T;_T;_T;-2;A;F;A;;2023;67.4
PT_WKTIME_IN_EMP_BY_ACTIVITY;_T;Y_GE15;_T;1;_T;_T;_T;FT;N;_T;_T;_T;_T;-2;A;F;A;;2023;74.4
PT_WKTIME_IN_EMP_BY_ACTIVITY;F;Y_GE15;_T;1;_T;_T;_T;PT;C31T33;_T;_T;_T;_T;-2;A;F;A;;2023;5.3
PT_WKTIME_IN_EMP_BY_PCS;_T;Y_GE15;_T;1;34;_T;_T;FT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;85.7
PT_WKTIME_IN_EMP_BY_PCS;_T;Y_GE15;_T;1;31;_T;_T;FT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;77
PT_WKTIME_IN_EMP_BY_EMPFORM;M;Y_GE15;11;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;61.2
EMP;_T;Y_GE15;_T;1;40;_T;_T;FT;_T;_T;_T;_T;_T;3;A;F;A;;2023;6088.1
PT_WKTIME_IN_EMP_BY_PCS;_T;Y_GE15;_T;1;65;_T;_T;PT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;3.9
PT_WKTIME_IN_EMP_BY_PCS;F;Y_GE15;_T;1;37;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;51.7
EMP;_T;Y_GE15;_T;1;48;_T;_T;PT;_T;_T;_T;_T;_T;3;A;F;A;;2023;15.4
EMP;_T;Y_GE15;_T;1;47;_T;_T;PT;_T;_T;_T;_T;_T;3;A;F;A;;2023;79.8
EMP;M;Y_GE15;_T;1;30;_T;_T;PT;_T;_T;_T;_T;_T;3;A;F;A;;2023;243.7
EMP;_T;Y_GE15;_T;1;10;_T;_T;FT;_T;_T;_T;_T;_T;3;A;F;A;;2023;384.8
POP;F;Y65T69;_T;_T;_T;3_X_353;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;309.3
POP;M;Y65T69;_T;_T;_T;4T5;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;164.3
PT_EDUC_IN_POP;_T;Y65T69;_T;_T;_T;0T2;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;33.3
PT_EMPSTA_IN_POP;M;Y16;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;44.4
POP;_T;Y65T69;_T;_T;_T;3A;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;1093.4
POP;M;Y65T69;_T;_T;_T;3_X_353;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;213.4
POP;M;Y70T74;_T;_T;_T;4T5;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;130.6
POP;M;Y15T89;_T;3;_T;4T5;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;619
POP;_T;Y50T64;_T;3;_T;3_X_353;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;510.2
POP;_T;Y50T64;_T;1;_T;6T8;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;2019.1
PT_EDUC_IN_POP;M;Y15T24;_T;_T;_T;4T5;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;6.2
POP;M;Y25T49;_T;2;_T;0T2;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;140
EMP;F;Y50T54;_T;1;_T;_T;_T;FT;_T;_T;_T;_T;_T;3;A;F;A;;2023;1352.1
PT_UNDEREMP_IN_EMP;_T;_T;_T;_T;10;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;1.2
PT_EDUC_EMPSTA_IN_POP_BY_AGE;M;Y65T89;_T;2;_T;0T2;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;0.1
PT_EDUC_EMPSTA_IN_POP_BY_AGE;F;Y25T49;_T;3;_T;6T8;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;2.9
PT_WKTIME_IN_EMP_BY_AGE;_T;Y15T24;_T;1;_T;_T;_T;FT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;77
PT_EDUC_EMPSTA_IN_POP_BY_AGE;M;Y25T49;_T;2;_T;3A;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;1.3
PT_EDUC_EMPSTA_IN_POP_BY_AGE;_T;Y15T24;_T;3;_T;4T5;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;1.1
PT_EDUC_EMPSTA_IN_POP_BY_AGE;_T;Y50T64;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;29.5
EMP;M;Y_GE15;_T;1;_T;_T;_T;FT;_T;_T;_T;_T;_T;3;A;F;A;;2023;13312.5
UNDEREMP;F;_T;_T;_T;5_NP;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;0.1
PT_WKTIME_IN_EMP_BY_ACTIVITY;F;Y_GE15;_T;1;_T;_T;_T;FT;C28;_T;_T;_T;_T;-2;A;F;A;;2023;19.9
PT_WKTIME_IN_EMP_BY_ACTIVITY;M;Y_GE15;_T;1;_T;_T;_T;FT;M73T75;_T;_T;_T;_T;-2;A;F;A;;2023;40.7
PT_WKTIME_IN_EMP_BY_ACTIVITY;F;Y_GE15;_T;1;_T;_T;_T;PT;C19;_T;_T;_T;_T;-2;A;F;A;;2023;0
PT_WKTIME_IN_EMP_BY_ACTIVITY;F;Y_GE15;_T;1;_T;_T;_T;_T;RTU;_T;_T;_T;_T;-2;A;F;A;;2023;64.4
PT_WKTIME_IN_EMP_BY_ACTIVITY;M;Y_GE15;_T;1;_T;_T;_T;_T;A;_T;_T;_T;_T;-2;A;F;A;;2023;68.5
PT_WKTIME_IN_EMP_BY_ACTIVITY;F;Y_GE15;_T;1;_T;_T;_T;PT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;13
PTSUNDAY;_T;Y_GE15;_T;1;30;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;20.8
PTEVENING;F;Y_GE15;_T;1;60;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;21.9
PT_WKTIME_IN_EMP_BY_ACTIVITY;F;Y_GE15;_T;1;_T;_T;_T;_T;C27;_T;_T;_T;_T;-2;A;F;A;;2023;32.8
PT_WKTIME_IN_EMP_BY_ACTIVITY;_T;Y_GE15;_T;1;_T;_T;_T;PT;C27;_T;_T;_T;_T;-2;A;F;A;;2023;5
PT_EDUC_EMPSTA_IN_POP_BY_AGE;F;Y15T24;_T;3;_T;0T2;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;34.6
PT_EDUC_EMPSTA_IN_POP_BY_AGE;F;Y65T89;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;100
UNDEREMP;_T;Y50T64;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;379.5
PT_EDUC_EMPSTA_IN_POP_BY_AGE;M;Y50T64;_T;2;_T;4T5;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;0.3
PT_EDUC_EMPSTA_IN_POP_BY_AGE;_T;Y25T49;_T;_T;_T;0T2;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;12.4
UNDEREMP;_T;_T;_T;_T;47;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;11.8
PT_UNDEREMP_IN_EMP;F;Y_GE65;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;7.2
PT_UNDEREMP_IN_EMP;_T;Y50T64;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;4.4
PT_EDUC_EMPSTA_IN_POP_BY_AGE;_T;Y50T64;_T;1;_T;6T8;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;15.5
PT_EDUC_EMPSTA_IN_POP_BY_AGE;M;Y65T89;_T;3;_T;3A;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;28.1
PT_UNDEREMP_IN_EMP;_T;_T;_T;_T;43;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;4.5
EMP;_T;Y15T19;_T;1;_T;_T;_T;FT;_T;_T;_T;_T;_T;3;A;F;A;;2023;432.1
EMP;F;Y55T59;_T;1;_T;_T;_T;PT;_T;_T;_T;_T;_T;3;A;F;A;;2023;478.4
UNDEREMP;M;_T;_T;_T;20;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;45.8
UNDEREMP;_T;_T;_T;_T;22;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;50.6
EMP;F;Y_GE15;26;1;_T;_T;_T;FT;_T;_T;_T;_T;_T;3;A;F;A;;2023;136.8
UNDEREMP;F;_T;_T;_T;_X;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;6.5
PT_WKTIME_IN_EMP_BY_AGE;M;Y30T34;_T;1;_T;_T;_T;FT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;48.9
PT_WKTIME_IN_EMP_BY_AGE;_T;Y35T39;_T;1;_T;_T;_T;PT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;15.4
PT_UNDEREMP_IN_EMP;_T;_T;_T;_T;47;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;0.9
EMP;F;Y_GE15;_T;1;21;_T;_T;FT;_T;_T;_T;_T;_T;3;A;F;A;;2023;153.9
PT_WKTIME_IN_EMP_BY_PCS;_T;Y_GE15;_T;1;47;_T;_T;PT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;5.8
EMP;_T;Y_GE15;_T;1;53;_T;_T;FT;_T;_T;_T;_T;_T;3;A;F;A;;2023;441
PT_WKTIME_IN_EMP_BY_EMPFORM;F;Y_GE15;271;1;_T;_T;_T;FT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;13
PT_WKTIME_IN_EMP_BY_PCS;F;Y_GE15;_T;1;62;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;19.1
EMP;F;Y_GE15;_T;1;53;_T;_T;FT;_T;_T;_T;_T;_T;3;A;F;A;;2023;77.3
PT_WKTIME_IN_EMP_BY_PCS;_T;Y_GE15;_T;1;2_NP;_T;_T;FT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;84
EMP;F;Y_GE15;_T;1;2_NP;_T;_T;FT;_T;_T;_T;_T;_T;3;A;F;A;;2023;0.2
PT_WKTIME_IN_EMP_BY_PCS;_T;Y_GE15;_T;1;3_NP;_T;_T;FT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;94.1
PT_WKTIME_IN_EMP_BY_PCS;F;Y_GE15;_T;1;37;_T;_T;PT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;4.4
UNDEREMP;M;_T;_T;_T;_X;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;3.3
UNDEREMP;M;_T;_T;_T;37;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;4.5
UNDEREMP;F;_T;_T;_T;37;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;8.6
PT_WKTIME_IN_EMP_BY_AGE;_T;Y_GE15;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;100
UNDEREMP;_T;_T;_T;_T;42;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;86.1
UNDEREMP;F;_T;_T;_T;30;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;58
PT_WKTIME_IN_EMP_BY_EMPFORM;_T;Y_GE15;22;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;100
UNDEREMP;F;_T;_T;_T;52;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;141.1
EMP;M;Y45T49;_T;1;_T;_T;_T;FT;_T;_T;_T;_T;_T;3;A;F;A;;2023;1684.6
PT_WKTIME_IN_EMP_BY_EMPFORM;_T;Y_GE15;271;1;_T;_T;_T;FT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;33
PT_WKTIME_IN_EMP_BY_ACTIVITY;_T;Y_GE15;_T;1;_T;_T;_T;_T;C13T15;_T;_T;_T;_T;-2;A;F;A;;2023;100
EMP;M;Y_GE15;_T;1;_T;_T;_T;FT;Q87_88;_T;_T;_T;_T;3;A;F;A;;2023;264.7
PT_WKTIME_IN_EMP_BY_PCS;F;Y_GE15;_T;1;50;_T;_T;FT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;49.4
EMP;M;Y_GE15;_T;1;_T;_T;_T;PT;M_N;_T;_T;_T;_T;3;A;F;A;;2023;175
EMP;_T;Y_GE15;_T;1;_T;_T;_T;FT;E;_T;_T;_T;_T;3;A;F;A;;2023;201.8
PT_WKTIME_IN_EMP_BY_PCS;M;Y_GE15;_T;1;67;_T;_T;FT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;62.5
EMP;M;Y_GE15;_T;1;_T;_T;_T;FT;C24_25;_T;_T;_T;_T;3;A;F;A;;2023;359
EMP;F;Y_GE15;_T;1;_T;_T;_T;FT;C16T18;_T;_T;_T;_T;3;A;F;A;;2023;45.2
PT_WKTIME_IN_EMP_BY_ACTIVITY;_T;Y_GE15;_T;1;_T;_T;_T;_T;T;_T;_T;_T;_T;-2;A;F;A;;2023;100
EMP;F;Y_GE15;_T;1;_T;_T;_T;PT;H;_T;_T;_T;_T;3;A;F;A;;2023;63.6
PT_WKTIME_IN_EMP_BY_ACTIVITY;F;Y_GE15;_T;1;_T;_T;_T;FT;C16T18;_T;_T;_T;_T;-2;A;F;A;;2023;24.1
PT_WKTIME_IN_EMP_BY_ACTIVITY;M;Y_GE15;_T;1;_T;_T;_T;FT;C26;_T;_T;_T;_T;-2;A;F;A;;2023;62.2
PT_WKTIME_IN_EMP_BY_ACTIVITY;M;Y_GE15;_T;1;_T;_T;_T;_T;M_N;_T;_T;_T;_T;-2;A;F;A;;2023;50.9
PTEVENING;M;Y_GE15;_T;1;30;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;41.7
PTSUNDAY;M;Y_GE15;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;22.6
PT_WKTIME_IN_EMP_BY_ACTIVITY;M;Y_GE15;_T;1;_T;_T;_T;FT;C27;_T;_T;_T;_T;-2;A;F;A;;2023;66.2
PTNIGHT;_T;Y_GE15;_T;1;30;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;9.5
PT_WKTIME_IN_EMP_BY_ACTIVITY;M;Y_GE15;_T;1;_T;_T;_T;_T;H;_T;_T;_T;_T;-2;A;F;A;;2023;73.6
PTEVENING;_T;Y_GE15;_T;1;10;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;57.3
PT_WKTIME_IN_EMP_BY_ACTIVITY;_T;Y_GE15;_T;1;_T;_T;_T;FT;C24_25;_T;_T;_T;_T;-2;A;F;A;;2023;96.6
PT_WKTIME_IN_EMP_BY_ACTIVITY;_T;Y_GE15;_T;1;_T;_T;_T;_T;S;_T;_T;_T;_T;-2;A;F;A;;2023;100
PT_WKTIME_IN_EMP_BY_PCS;M;Y_GE15;_T;1;65;_T;_T;PT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;2.4
EMP;F;Y_GE15;_T;1;_T;_T;_T;PT;I;_T;_T;_T;_T;3;A;F;A;;2023;162.6
PT_WKTIME_IN_EMP_BY_PCS;M;Y_GE15;_T;1;3_NP;_T;_T;FT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;39.6
PT_WKTIME_IN_EMP_BY_PCS;M;Y_GE15;_T;1;64;_T;_T;PT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;11.2
EMP;M;Y_GE15;_T;1;_T;_T;_T;PT;O;_T;_T;_T;_T;3;A;F;A;;2023;97.6
EMP;_T;Y_GE15;_T;1;_T;_T;_T;PT;M73T75;_T;_T;_T;_T;3;A;F;A;;2023;71.3
EMP;M;Y_GE15;_T;1;_T;_T;_T;FT;M_N;_T;_T;_T;_T;3;A;F;A;;2023;1474.7
EMP;_T;Y_GE15;_T;1;_T;_T;_T;PT;C22_23;_T;_T;_T;_T;3;A;F;A;;2023;14.3
PT_WKTIME_IN_EMP_BY_PCS;F;Y_GE15;_T;1;38;_T;_T;FT;_T;_T;_T;_T;_T;-2;A;F;A;;2023;20.9
PT_EDUC_EMPSTA_IN_POP_BY_AGE;M;Y65T89;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;5.3
PT_EDUC_EMPSTA_IN_POP_BY_AGE;_T;Y15T89;_T;_T;_T;3_X_353;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;19.6
PT_P_COMPO_UNDEREMP;_T;_T;_T;_T;_T;_T;_T;_T;_T;2;_T;_T;_T;-2;A;F;A;;2023;3.3
PT_EDUC_EMPSTA_IN_POP_BY_AGE;M;Y15T89;_T;1;_T;3A;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;12.7
